"","user_id","name","screen_name","location","description","protected","followers_count","friends_count","listed_count","created_at","favourites_count","utc_offset","time_zone","geo_enabled","verified","statuses_count","lang","contributors_enabled","is_translator","is_translation_enabled","profile_background_color","profile_background_image_url","profile_background_image_url_https","profile_background_tile","profile_image_url","profile_image_url_https","profile_image_url.1","profile_image_url_https.1","profile_link_color","profile_sidebar_border_color","profile_sidebar_fill_color","profile_text_color","profile_use_background_image","default_profile","default_profile_image","profile_banner_url","user_reference","user_relation"
"1","326757328","MasaCriticaMvdeo","MasaCriticaMvd","Uruguay, Sud America","Espacio/tiempo de encuentro virtual por la celebración mensual de la comunidad biciclista de Montevideo en Masa Crítica. Queremos ciclovías en nuestra ciudad!!",FALSE,296,15,4,2011-06-30 12:55:03,0,-10800,"Buenos Aires",TRUE,FALSE,371,"es",FALSE,FALSE,FALSE,"709397","http://abs.twimg.com/images/themes/theme6/bg.gif","https://abs.twimg.com/images/themes/theme6/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/1420287296/mike_austin_normal.jpg","https://pbs.twimg.com/profile_images/1420287296/mike_austin_normal.jpg","http://pbs.twimg.com/profile_images/1420287296/mike_austin_normal.jpg","https://pbs.twimg.com/profile_images/1420287296/mike_austin_normal.jpg","FF3300","86A4A6","A0C5C7","333333",TRUE,FALSE,FALSE,NA,NA,NA
"2","3044599155","ByBikeLPA","ByBikeLPA",NA,"Sistema Público de Bicicletas de Las Palmas de Gran Canaria",FALSE,949,608,18,2015-02-18 15:37:17,336,NA,NA,FALSE,FALSE,1640,"es",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/702046233666437120/oABiacB0_normal.jpg","https://pbs.twimg.com/profile_images/702046233666437120/oABiacB0_normal.jpg","http://pbs.twimg.com/profile_images/702046233666437120/oABiacB0_normal.jpg","https://pbs.twimg.com/profile_images/702046233666437120/oABiacB0_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,FALSE,"https://pbs.twimg.com/profile_banners/3044599155/1456215920","MasaCriticaMvd","friend"
"3","199544313","El BICI-tante","ElBicitante86","Trujillo - La Libertad - Perú","La Bicicleta y el rock todos sus géneros, buenas películas,  imitar voces, colecciones incompletas. Graficar.",FALSE,203,904,1,2010-10-07 03:47:39,74,-18000,"Lima",TRUE,FALSE,14644,"es",FALSE,FALSE,FALSE,"1B2E2C","http://pbs.twimg.com/profile_background_images/650997840/d8vd3g1ivtjwuapw84ky.jpeg","https://pbs.twimg.com/profile_background_images/650997840/d8vd3g1ivtjwuapw84ky.jpeg",TRUE,"http://pbs.twimg.com/profile_images/491479813665067008/Wv-wYnhH_normal.jpeg","https://pbs.twimg.com/profile_images/491479813665067008/Wv-wYnhH_normal.jpeg","http://pbs.twimg.com/profile_images/491479813665067008/Wv-wYnhH_normal.jpeg","https://pbs.twimg.com/profile_images/491479813665067008/Wv-wYnhH_normal.jpeg","37400E","C0DEED","DDEEF6","333333",TRUE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/199544313/1403825056","MasaCriticaMvd","friend"
"4","256578368","Las Palmas enBici","LasPalmasenbici","Las Palmas de Gran Canaria","Por una ciudad donde los niños puedan jugar sin peligro. Miembro de @conbici",FALSE,1015,150,54,2011-02-23 16:47:06,2081,3600,"London",FALSE,FALSE,12805,"es",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/614559338858983424/_KDjGQpp_normal.jpg","https://pbs.twimg.com/profile_images/614559338858983424/_KDjGQpp_normal.jpg","http://pbs.twimg.com/profile_images/614559338858983424/_KDjGQpp_normal.jpg","https://pbs.twimg.com/profile_images/614559338858983424/_KDjGQpp_normal.jpg","3B94D9","000000","000000","000000",FALSE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/256578368/1452629271","MasaCriticaMvd","friend"
"5","3113897385","Masa Crítica Ponteve","MasaCriticaPont",NA,"Bicis, salud, planeta y muchas sonrisas",FALSE,95,91,2,2015-03-25 08:45:30,120,-25200,"Pacific Time (US & Canada)",FALSE,FALSE,519,"es",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/580656597657092096/X7qrRAYH_normal.jpg","https://pbs.twimg.com/profile_images/580656597657092096/X7qrRAYH_normal.jpg","http://pbs.twimg.com/profile_images/580656597657092096/X7qrRAYH_normal.jpg","https://pbs.twimg.com/profile_images/580656597657092096/X7qrRAYH_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,FALSE,"https://pbs.twimg.com/profile_banners/3113897385/1427274583","MasaCriticaMvd","friend"
"6","1921135680","Ecomensajeros","Ecomensajeros","Alarilla, 2 , 30002 Murcia","La bici llega antes, los vehículos a motor corren más. Desde 1996 solucionando problemas logísticos. info@ecomensajeros.es / 968-35-13-81",FALSE,699,520,48,2013-09-30 20:09:34,3386,7200,"Madrid",TRUE,FALSE,3926,"es",FALSE,FALSE,TRUE,"FFF04D","http://pbs.twimg.com/profile_background_images/641682360979824640/SLNkdkB7.jpg","https://pbs.twimg.com/profile_background_images/641682360979824640/SLNkdkB7.jpg",FALSE,"http://pbs.twimg.com/profile_images/746304636068454400/A4IVuLCu_normal.jpg","https://pbs.twimg.com/profile_images/746304636068454400/A4IVuLCu_normal.jpg","http://pbs.twimg.com/profile_images/746304636068454400/A4IVuLCu_normal.jpg","https://pbs.twimg.com/profile_images/746304636068454400/A4IVuLCu_normal.jpg","0099CC","000000","000000","000000",TRUE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/1921135680/1417603994","MasaCriticaMvd","friend"
"7","905674153","Bicis Solidarias","Bici_Solidaria","España","Veganismo |
Bicicultura |
Economía de recursos |
#Desurbanización
#EconomiaDeBarrio
#ReclaimStreets 
#PublicSpace
#RoadVictims
#CarsAreDeadly
@bikeforpeople",FALSE,4187,4991,141,2012-10-26 09:46:42,100015,NA,NA,TRUE,FALSE,28752,"es",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/873655982961946625/iUGzjwPV_normal.jpg","https://pbs.twimg.com/profile_images/873655982961946625/iUGzjwPV_normal.jpg","http://pbs.twimg.com/profile_images/873655982961946625/iUGzjwPV_normal.jpg","https://pbs.twimg.com/profile_images/873655982961946625/iUGzjwPV_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,FALSE,"https://pbs.twimg.com/profile_banners/905674153/1497131142","MasaCriticaMvd","friend"
"8","299898448","Masa Crítica Málaga","bicicritica_mlg","Málaga, Andalucía","Usamos la bici a diario, lo celebramos una vez al mes. No importa tu edad ni condición física, te unes? Último viernes del mes a las 20.30h en la Pza. Marina",FALSE,933,359,0,2011-05-16 21:23:08,7,7200,"Madrid",FALSE,FALSE,1129,"es",FALSE,FALSE,FALSE,"C0DEED","http://pbs.twimg.com/profile_background_images/668853529608613888/V0ieiLkG.jpg","https://pbs.twimg.com/profile_background_images/668853529608613888/V0ieiLkG.jpg",FALSE,"http://pbs.twimg.com/profile_images/689493150495281152/U51xwhJD_normal.jpg","https://pbs.twimg.com/profile_images/689493150495281152/U51xwhJD_normal.jpg","http://pbs.twimg.com/profile_images/689493150495281152/U51xwhJD_normal.jpg","https://pbs.twimg.com/profile_images/689493150495281152/U51xwhJD_normal.jpg","0084B4","C0DEED","DDEEF6","333333",TRUE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/299898448/1448302733","MasaCriticaMvd","friend"
"9","903510342","Masa Crítica Stder","MasaCSantander","Santander, Cantabria","MASA CRÍTICA SANTANDER...
Usa la bici a diario y celébralo una vez al mes.
Últimos jueves de cada mes, a las 20:00 h en los Jardines de Pereda.",FALSE,584,505,20,2012-10-25 08:55:45,112,7200,"Madrid",FALSE,FALSE,725,"es",FALSE,FALSE,FALSE,"00070A","http://pbs.twimg.com/profile_background_images/693175378/2e97ed0d86c8cadce781a69476b3a7e7.jpeg","https://pbs.twimg.com/profile_background_images/693175378/2e97ed0d86c8cadce781a69476b3a7e7.jpeg",FALSE,"http://pbs.twimg.com/profile_images/2761988229/195029fd3cc2e39ac2d65d605ff9b597_normal.jpeg","https://pbs.twimg.com/profile_images/2761988229/195029fd3cc2e39ac2d65d605ff9b597_normal.jpeg","http://pbs.twimg.com/profile_images/2761988229/195029fd3cc2e39ac2d65d605ff9b597_normal.jpeg","https://pbs.twimg.com/profile_images/2761988229/195029fd3cc2e39ac2d65d605ff9b597_normal.jpeg","3B94D9","000000","DDEEF6","333333",TRUE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/903510342/1452267179","MasaCriticaMvd","friend"
"10","2993870789","divin sevgen aslan","EczDivin",NA,NA,FALSE,10,5,0,2015-01-23 09:20:21,0,NA,NA,FALSE,FALSE,0,"tr",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,NA,"MasaCriticaMvd","friend"
"11","17790274","OneLouder Apps","OneLouderApps","Kansas City, MO","Mobile Apps. Part of @PinsightMedia.",FALSE,5897718,44948,12203,2008-12-01 21:43:21,48,-18000,"Central Time (US & Canada)",FALSE,TRUE,6327,"en",FALSE,FALSE,FALSE,"EEEEEE","http://pbs.twimg.com/profile_background_images/664048990/a001f063a653c4479dc6f3dd91fbbc0b.jpeg","https://pbs.twimg.com/profile_background_images/664048990/a001f063a653c4479dc6f3dd91fbbc0b.jpeg",TRUE,"http://pbs.twimg.com/profile_images/2628110681/0cf61005c5d94a9dd8b12c896421af66_normal.png","https://pbs.twimg.com/profile_images/2628110681/0cf61005c5d94a9dd8b12c896421af66_normal.png","http://pbs.twimg.com/profile_images/2628110681/0cf61005c5d94a9dd8b12c896421af66_normal.png","https://pbs.twimg.com/profile_images/2628110681/0cf61005c5d94a9dd8b12c896421af66_normal.png","161F82","000000","C7C7C7","040505",TRUE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/17790274/1348092426","MasaCriticaMvd","friend"
"12","204047467","Sibyla Trabal","SibylaT",NA,"Agente de Prensa",FALSE,3415,427,13,2010-10-17 20:10:28,2703,-10800,"Buenos Aires",TRUE,FALSE,2746,"es",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/833864966495170560/UU2pCKXP_normal.jpg","https://pbs.twimg.com/profile_images/833864966495170560/UU2pCKXP_normal.jpg","http://pbs.twimg.com/profile_images/833864966495170560/UU2pCKXP_normal.jpg","https://pbs.twimg.com/profile_images/833864966495170560/UU2pCKXP_normal.jpg","9266CC","000000","000000","000000",FALSE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/204047467/1429231311","MasaCriticaMvd","friend"
"13","294889105","Achicken Productora","AchickenP","Montevideo, Uruguay","Producción general de eventos y espectáculos.",FALSE,4323,2115,20,2011-05-07 23:55:16,2190,NA,NA,TRUE,FALSE,4642,"es",FALSE,FALSE,FALSE,"000000","http://pbs.twimg.com/profile_background_images/614104337929912320/MmqbxDe_.png","https://pbs.twimg.com/profile_background_images/614104337929912320/MmqbxDe_.png",FALSE,"http://pbs.twimg.com/profile_images/614122098496270336/ygotOwcS_normal.jpg","https://pbs.twimg.com/profile_images/614122098496270336/ygotOwcS_normal.jpg","http://pbs.twimg.com/profile_images/614122098496270336/ygotOwcS_normal.jpg","https://pbs.twimg.com/profile_images/614122098496270336/ygotOwcS_normal.jpg","0084B4","FFFFFF","DDEEF6","333333",TRUE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/294889105/1497389977","MasaCriticaMvd","friend"
"14","54452245","Marcela","MarcelaMaseda","Montevideo, Uruguay","Periodista. Diario El Observador y En la mira (VTV)",FALSE,2531,1244,38,2009-07-07 04:40:43,963,-14400,"Santiago",FALSE,FALSE,5350,"es",FALSE,FALSE,FALSE,"EDECE9","http://abs.twimg.com/images/themes/theme3/bg.gif","https://abs.twimg.com/images/themes/theme3/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/501688330887921664/2Y3Btb_z_normal.jpeg","https://pbs.twimg.com/profile_images/501688330887921664/2Y3Btb_z_normal.jpeg","http://pbs.twimg.com/profile_images/501688330887921664/2Y3Btb_z_normal.jpeg","https://pbs.twimg.com/profile_images/501688330887921664/2Y3Btb_z_normal.jpeg","088253","D3D2CF","E3E2DE","634047",TRUE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/54452245/1364423565","MasaCriticaMvd","friend"
"15","258585469","silvina natale","silvina_natale","Montevideo","agente de prensa",FALSE,1380,493,5,2011-02-28 01:34:29,933,-10800,"Brasilia",TRUE,FALSE,830,"es",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/498595934603735043/0O7FmcHL_normal.jpeg","https://pbs.twimg.com/profile_images/498595934603735043/0O7FmcHL_normal.jpeg","http://pbs.twimg.com/profile_images/498595934603735043/0O7FmcHL_normal.jpeg","https://pbs.twimg.com/profile_images/498595934603735043/0O7FmcHL_normal.jpeg","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,FALSE,"https://pbs.twimg.com/profile_banners/258585469/1423153570","MasaCriticaMvd","friend"
"16","160253766","SieteNotas","sietenotasuy","Montevideo, Uruguay","Difundiendo #MúsicaUruguaya desde 1999",FALSE,2539,638,19,2010-06-27 17:04:47,90,-10800,"Buenos Aires",FALSE,FALSE,4259,"es",FALSE,FALSE,FALSE,"C0DEED","http://pbs.twimg.com/profile_background_images/445340790483464192/kLKTlM9R.jpeg","https://pbs.twimg.com/profile_background_images/445340790483464192/kLKTlM9R.jpeg",FALSE,"http://pbs.twimg.com/profile_images/1029651558/sietenotas_normal.jpg","https://pbs.twimg.com/profile_images/1029651558/sietenotas_normal.jpg","http://pbs.twimg.com/profile_images/1029651558/sietenotas_normal.jpg","https://pbs.twimg.com/profile_images/1029651558/sietenotas_normal.jpg","3B94D9","000000","DDEEF6","333333",TRUE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/160253766/1398255971","MasaCriticaMvd","friend"
"17","956728680","Ignacio Garateguy","garateguy8","Piriapolis","https://t.co/X2JW5aMgol",FALSE,1910,1850,0,2012-11-19 04:27:51,1052,NA,NA,TRUE,FALSE,2349,"es",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/712123259332988928/mE0Q_Jvm_normal.jpg","https://pbs.twimg.com/profile_images/712123259332988928/mE0Q_Jvm_normal.jpg","http://pbs.twimg.com/profile_images/712123259332988928/mE0Q_Jvm_normal.jpg","https://pbs.twimg.com/profile_images/712123259332988928/mE0Q_Jvm_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,FALSE,"https://pbs.twimg.com/profile_banners/956728680/1458618444","MasaCriticaMvd","follower"
"18","2312287350","Gustavo Ferrero","FerreroGus","Uruguay","Weather's voyeur",FALSE,350,1258,5,2014-01-26 18:37:43,8693,-10800,"Brasilia",TRUE,FALSE,3397,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/608007939530604545/mt8vnZl4_normal.jpg","https://pbs.twimg.com/profile_images/608007939530604545/mt8vnZl4_normal.jpg","http://pbs.twimg.com/profile_images/608007939530604545/mt8vnZl4_normal.jpg","https://pbs.twimg.com/profile_images/608007939530604545/mt8vnZl4_normal.jpg","89C9FA","000000","000000","000000",FALSE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/2312287350/1402004759","MasaCriticaMvd","follower"
"19","189719851","Francisco Capandeguy","fcapandeguy",NA,"Estudiante de Derecho y Entrenador Deportivo. Parte del Old Ivy Club. Hincha y socio de Stockolmo, Villa Teresa y el Decano. Concejal Vecinal CCZ5. Espacio 40.",FALSE,649,1044,7,2010-09-12 01:37:59,14846,-10800,"Buenos Aires",TRUE,FALSE,8579,"es",FALSE,FALSE,FALSE,"FFE054","http://pbs.twimg.com/profile_background_images/478562728554926081/2blLocPk.png","https://pbs.twimg.com/profile_background_images/478562728554926081/2blLocPk.png",TRUE,"http://pbs.twimg.com/profile_images/773154294036107265/vhzFXIkv_normal.jpg","https://pbs.twimg.com/profile_images/773154294036107265/vhzFXIkv_normal.jpg","http://pbs.twimg.com/profile_images/773154294036107265/vhzFXIkv_normal.jpg","https://pbs.twimg.com/profile_images/773154294036107265/vhzFXIkv_normal.jpg","6BB5FD","FFFFFF","0161A1","FFFFFF",FALSE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/189719851/1473169324","MasaCriticaMvd","follower"
"20","194797389","Estevan Regueira","estevanregueira","uruguay",NA,FALSE,292,1350,0,2010-09-25 00:49:34,178,-14400,"Santiago",FALSE,FALSE,237,"es",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1136163352/Bariloche_cmple_Dani_2009_115_normal.jpg","https://pbs.twimg.com/profile_images/1136163352/Bariloche_cmple_Dani_2009_115_normal.jpg","http://pbs.twimg.com/profile_images/1136163352/Bariloche_cmple_Dani_2009_115_normal.jpg","https://pbs.twimg.com/profile_images/1136163352/Bariloche_cmple_Dani_2009_115_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,FALSE,NA,"MasaCriticaMvd","follower"
"21","833838536973570048","Tratodirectouruguay","Tratodirectouru","Uruguay","Portal inmobiliario y automotor uruguayo, sólo para trato directo, intermediarios abstenerse de publicar .",FALSE,867,2088,1,2017-02-21 00:39:33,1639,-10800,"Buenos Aires",FALSE,FALSE,1040,"es",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/867878744127614976/8A56gKLg_normal.jpg","https://pbs.twimg.com/profile_images/867878744127614976/8A56gKLg_normal.jpg","http://pbs.twimg.com/profile_images/867878744127614976/8A56gKLg_normal.jpg","https://pbs.twimg.com/profile_images/867878744127614976/8A56gKLg_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,FALSE,"https://pbs.twimg.com/profile_banners/833838536973570048/1495752082","MasaCriticaMvd","follower"
"22","189901942","jorge gerez","jorgegerez","Montevideo Uruguay","Sanducero, esposo, padre, abuelo, carbonero y medico. Opiniones exclusivamente personales .",FALSE,611,1401,4,2010-09-12 15:04:41,555,NA,NA,TRUE,FALSE,3132,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1128045383/IMG00321-20100823-1253_normal.jpg","https://pbs.twimg.com/profile_images/1128045383/IMG00321-20100823-1253_normal.jpg","http://pbs.twimg.com/profile_images/1128045383/IMG00321-20100823-1253_normal.jpg","https://pbs.twimg.com/profile_images/1128045383/IMG00321-20100823-1253_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,FALSE,"https://pbs.twimg.com/profile_banners/189901942/1488765879","MasaCriticaMvd","follower"
"23","746877818605285376","5 Libertadores","Ramirez8516","Montevideo, Uruguay","Socio del Club Atlético Peñarol🚧",FALSE,113,372,0,2016-06-26 01:28:43,7547,NA,NA,FALSE,FALSE,866,"es",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/873695523408052224/kK1rkSyv_normal.jpg","https://pbs.twimg.com/profile_images/873695523408052224/kK1rkSyv_normal.jpg","http://pbs.twimg.com/profile_images/873695523408052224/kK1rkSyv_normal.jpg","https://pbs.twimg.com/profile_images/873695523408052224/kK1rkSyv_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,FALSE,"https://pbs.twimg.com/profile_banners/746877818605285376/1495559617","MasaCriticaMvd","follower"
"24","4850881691","El Pupu","elpupu27",NA,NA,TRUE,22,797,0,2016-01-26 19:44:42,3487,-25200,"Pacific Time (US & Canada)",FALSE,FALSE,321,"es",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/865666834539794432/9PdGmlBJ_normal.jpg","https://pbs.twimg.com/profile_images/865666834539794432/9PdGmlBJ_normal.jpg","http://pbs.twimg.com/profile_images/865666834539794432/9PdGmlBJ_normal.jpg","https://pbs.twimg.com/profile_images/865666834539794432/9PdGmlBJ_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,FALSE,"https://pbs.twimg.com/profile_banners/4850881691/1474426967","MasaCriticaMvd","follower"
"25","603060178","Marito","INETpto","Sayago - Montevideo - Uruguay","Queria ser gente decente, gente normal, limpio y amable, razonable, adaptado, domesticado
pero la gente no me toma en serio nadie cree que pueda ser verdad...",FALSE,225,1279,2,2012-06-08 20:53:45,2308,-10800,"Brasilia",TRUE,FALSE,1195,"es",FALSE,FALSE,FALSE,"C0DEED","http://pbs.twimg.com/profile_background_images/577199232/uxq7fk1nwiu53xxwk3be.jpeg","https://pbs.twimg.com/profile_background_images/577199232/uxq7fk1nwiu53xxwk3be.jpeg",TRUE,"http://pbs.twimg.com/profile_images/812152189703585798/dk5QuT1J_normal.jpg","https://pbs.twimg.com/profile_images/812152189703585798/dk5QuT1J_normal.jpg","http://pbs.twimg.com/profile_images/812152189703585798/dk5QuT1J_normal.jpg","https://pbs.twimg.com/profile_images/812152189703585798/dk5QuT1J_normal.jpg","3B94D9","C0DEED","DDEEF6","333333",TRUE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/603060178/1452209408","MasaCriticaMvd","follower"
"26","551058230","Julio Termezana","JTermezana","Montevideo, Uruguay","Gerente Administrativo de CX 28 Radio Imparcial - Operador Suplente - Chofer",FALSE,200,482,2,2012-04-11 15:00:33,217,-10800,"Buenos Aires",TRUE,FALSE,420,"es",FALSE,FALSE,FALSE,"022330","http://abs.twimg.com/images/themes/theme15/bg.png","https://abs.twimg.com/images/themes/theme15/bg.png",FALSE,"http://pbs.twimg.com/profile_images/453270315213127681/PlAlxYtH_normal.jpeg","https://pbs.twimg.com/profile_images/453270315213127681/PlAlxYtH_normal.jpeg","http://pbs.twimg.com/profile_images/453270315213127681/PlAlxYtH_normal.jpeg","https://pbs.twimg.com/profile_images/453270315213127681/PlAlxYtH_normal.jpeg","0F1EC2","000000","C0DFEC","333333",TRUE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/551058230/1398224902","MasaCriticaMvd","follower"
"27","171811647","Bruno Traversa","BrunoTraversa","Sosteniendo la antena de cx28 ","Informativos de CX 28 Radio Imparcial/Comunicador/Operador/. Soy Presidente de la Filial Uruguay tiene #LEPRA.",FALSE,2771,2601,21,2010-07-28 06:27:58,5379,-10800,"Buenos Aires",TRUE,FALSE,15454,"es",FALSE,FALSE,FALSE,"E61F25","http://pbs.twimg.com/profile_background_images/382135482/breaks.png","https://pbs.twimg.com/profile_background_images/382135482/breaks.png",FALSE,"http://pbs.twimg.com/profile_images/868128748721328128/z9lH9y_2_normal.jpg","https://pbs.twimg.com/profile_images/868128748721328128/z9lH9y_2_normal.jpg","http://pbs.twimg.com/profile_images/868128748721328128/z9lH9y_2_normal.jpg","https://pbs.twimg.com/profile_images/868128748721328128/z9lH9y_2_normal.jpg","E81C4F","FFFFFF","F3F3F3","333333",TRUE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/171811647/1426067920","MasaCriticaMvd","follower"
"28","771519695178633216","Zena","tinginda",NA,NA,FALSE,20,352,0,2016-09-02 01:26:44,267,NA,NA,FALSE,FALSE,256,"es",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/867604465788084225/gdtS7fh__normal.jpg","https://pbs.twimg.com/profile_images/867604465788084225/gdtS7fh__normal.jpg","http://pbs.twimg.com/profile_images/867604465788084225/gdtS7fh__normal.jpg","https://pbs.twimg.com/profile_images/867604465788084225/gdtS7fh__normal.jpg","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,FALSE,NA,"MasaCriticaMvd","follower"
"29","3010248256","gustavo mederos","gustavo3870",NA,NA,FALSE,36,236,0,2015-02-01 14:39:04,53,NA,NA,TRUE,FALSE,117,"es",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/876962927407968256/zkw-EOLJ_normal.jpg","https://pbs.twimg.com/profile_images/876962927407968256/zkw-EOLJ_normal.jpg","http://pbs.twimg.com/profile_images/876962927407968256/zkw-EOLJ_normal.jpg","https://pbs.twimg.com/profile_images/876962927407968256/zkw-EOLJ_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,FALSE,"https://pbs.twimg.com/profile_banners/3010248256/1497919231","MasaCriticaMvd","follower"
"30","855565197100142592","santiago","santi152967",NA,NA,FALSE,0,105,0,2017-04-21 23:33:33,14,NA,NA,FALSE,FALSE,4,"es",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/855572000043040768/mJPS9loE_normal.jpg","https://pbs.twimg.com/profile_images/855572000043040768/mJPS9loE_normal.jpg","http://pbs.twimg.com/profile_images/855572000043040768/mJPS9loE_normal.jpg","https://pbs.twimg.com/profile_images/855572000043040768/mJPS9loE_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,FALSE,"https://pbs.twimg.com/profile_banners/855565197100142592/1492819237","MasaCriticaMvd","follower"
"31","702259694170152960","Garua","elllovizna","Uruguay","Uruguayo, vivo en la estratofera.
Parodista del Relato Deportivo
Relator de Odisea Sport Radio
simpatizante del Fení",FALSE,92,484,1,2016-02-23 22:32:13,567,-25200,"Pacific Time (US & Canada)",FALSE,FALSE,2685,"es",FALSE,FALSE,FALSE,"19CF86","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/714540289508188160/EqK085ce_normal.jpg","https://pbs.twimg.com/profile_images/714540289508188160/EqK085ce_normal.jpg","http://pbs.twimg.com/profile_images/714540289508188160/EqK085ce_normal.jpg","https://pbs.twimg.com/profile_images/714540289508188160/EqK085ce_normal.jpg","ABB8C2","000000","000000","000000",TRUE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/702259694170152960/1458570339","MasaCriticaMvd","follower"
